Customer Id,Customer City,Customer Country,Customer State,Department,Customer Zipcode
5301,Caguas,Puerto Rico,PR,Consumer,725
4784,Caguas,Puerto Rico,PR,Consumer,725
7446,Caguas,Puerto Rico,PR,Consumer,725
11455,Caguas,Puerto Rico,PR,Consumer,725
5364,Caguas,Puerto Rico,PR,Consumer,725
259,Caguas,Puerto Rico,PR,Consumer,725
11290,Caguas,Puerto Rico,PR,Consumer,725
8517,Humacao,Puerto Rico,PR,Consumer,791
7407,Caguas,Puerto Rico,PR,Consumer,725
5965,Caguas,Puerto Rico,PR,Consumer,725
8677,Caguas,Puerto Rico,PR,Consumer,725
10093,Caguas,Puerto Rico,PR,Consumer,725
12119,Caguas,Puerto Rico,PR,Consumer,725
8274,Caguas,Puerto Rico,PR,Consumer,725
2291,Caguas,Puerto Rico,PR,Consumer,725
11310,Caguas,Puerto Rico,PR,Consumer,725
155,Caguas,Puerto Rico,PR,Consumer,725
4998,Caguas,Puerto Rico,PR,Consumer,725
7720,Caguas,Puerto Rico,PR,Consumer,725
3099,Caguas,Puerto Rico,PR,Consumer,725
5011,Caguas,Puerto Rico,PR,Consumer,725
2643,Caguas,Puerto Rico,PR,Consumer,725
9501,Caguas,Puerto Rico,PR,Consumer,725
9760,Caguas,Puerto Rico,PR,Consumer,725
11793,Caguas,Puerto Rico,PR,Consumer,725
7273,Bayamon,Puerto Rico,PR,Consumer,957
3329,Caguas,Puerto Rico,PR,Consumer,725
9429,Caguas,Puerto Rico,PR,Consumer,725
437,Caguas,Puerto Rico,PR,Consumer,725
2538,Caguas,Puerto Rico,PR,Consumer,725
4280,Arecibo,Puerto Rico,PR,Consumer,612
2813,Caguas,Puerto Rico,PR,Consumer,725
4249,Caguas,Puerto Rico,PR,Consumer,725
9697,Vega Baja,Puerto Rico,PR,Consumer,693
27,Caguas,Puerto Rico,PR,Consumer,725
5274,Caguas,Puerto Rico,PR,Consumer,725
11273,Caguas,Puerto Rico,PR,Consumer,725
9495,Caguas,Puerto Rico,PR,Consumer,725
4841,Caguas,Puerto Rico,PR,Consumer,725
9803,Caguas,Puerto Rico,PR,Consumer,725
7391,Caguas,Puerto Rico,PR,Consumer,725
11426,Caguas,Puerto Rico,PR,Consumer,725
11664,Caguas,Puerto Rico,PR,Consumer,725
5339,Caguas,Puerto Rico,PR,Consumer,725
3204,Caguas,Puerto Rico,PR,Consumer,725
4438,Caguas,Puerto Rico,PR,Consumer,725
5243,Caguas,Puerto Rico,PR,Consumer,725
5089,Caguas,Puerto Rico,PR,Consumer,725
6073,Caguas,Puerto Rico,PR,Consumer,725
8992,Caguas,Puerto Rico,PR,Consumer,725
6466,Caguas,Puerto Rico,PR,Consumer,725
11438,Caguas,Puerto Rico,PR,Consumer,725
9524,Caguas,Puerto Rico,PR,Consumer,725
2464,Caguas,Puerto Rico,PR,Consumer,725
3770,San Sebastian,Puerto Rico,PR,Consumer,685
1306,Caguas,Puerto Rico,PR,Consumer,725
10811,Caguas,Puerto Rico,PR,Consumer,725
12033,Caguas,Puerto Rico,PR,Consumer,725
9248,Caguas,Puerto Rico,PR,Consumer,725
2214,Caguas,Puerto Rico,PR,Consumer,725
6738,Caguas,Puerto Rico,PR,Consumer,725
5074,Caguas,Puerto Rico,PR,Consumer,725
9148,Caguas,Puerto Rico,PR,Consumer,725
3497,New York,USA,NY,Consumer,10016
10066,Phoenix,USA,AZ,Consumer,85033
4248,Eugene,USA,OR,Consumer,97402
6473,Long Beach,USA,CA,Consumer,90806
12288,Algonquin,USA,IL,Consumer,60102
7764,Indianapolis,USA,IN,Consumer,46227
11720,Los Angeles,USA,CA,Consumer,90003
3935,Buena Park,USA,CA,Consumer,90620
8792,Hayward,USA,CA,Consumer,94541
10416,Catonsville,USA,MD,Consumer,21228
424,Carlisle,USA,PA,Consumer,17013
10031,Staten Island,USA,NY,Consumer,10306
10819,Long Beach,USA,CA,Consumer,90806
5418,Marietta,USA,GA,Consumer,30066
7272,Jersey City,USA,NJ,Consumer,7305
5329,Long Beach,USA,CA,Consumer,90805
7810,Memphis,USA,TN,Consumer,38109
3624,Lutz,USA,FL,Consumer,33549
7331,Lombard,USA,IL,Consumer,60148
125,Oxnard,USA,CA,Consumer,93030
9419,Brooklyn,USA,NY,Consumer,11207
1250,New Bedford,USA,MA,Consumer,2740
7683,Newburgh,USA,NY,Consumer,12550
2728,Miami,USA,FL,Consumer,33175
4612,Lansdale,USA,PA,Consumer,19446
12019,Los Angeles,USA,CA,Consumer,90037
10549,Baltimore,USA,MD,Consumer,21206
4909,Phoenix,USA,AZ,Consumer,85035
5854,Fullerton,USA,CA,Consumer,92833
3066,Baltimore,USA,MD,Consumer,21218
11431,Sacramento,USA,CA,Consumer,95823
9906,Chicago,USA,IL,Consumer,60614
2048,Greensboro,USA,NC,Consumer,27410
3071,San Jose,USA,CA,Consumer,95127
11065,New York,USA,NY,Consumer,10031
394,Lakewood,USA,OH,Consumer,44107
5707,Hamilton,USA,OH,Consumer,45011
2682,Roseburg,USA,OR,Consumer,97470
467,Modesto,USA,CA,Consumer,95350
10577,New York,USA,NY,Consumer,10003
3471,New Bedford,USA,MA,Consumer,2740
3535,Encinitas,USA,CA,Consumer,92024
11715,San Jose,USA,CA,Consumer,95116
9814,Rome,USA,NY,Consumer,13440
4848,Watsonville,USA,CA,Consumer,95076
569,Meridian,USA,ID,Consumer,83642
5749,Houston,USA,TX,Consumer,77084
4460,Los Angeles,USA,CA,Consumer,90027
6506,Brooklyn,USA,NY,Consumer,11229
6050,Endicott,USA,NY,Consumer,13760
3246,San Jose,USA,CA,Consumer,95148
2364,Katy,USA,TX,Consumer,77450
12216,Visalia,USA,CA,Consumer,93277
11388,Lancaster,USA,CA,Consumer,93535
1628,Phoenix,USA,AZ,Consumer,85022
7222,Lompoc,USA,CA,Consumer,93436
5929,Miami,USA,FL,Consumer,33186
6123,York,USA,PA,Consumer,17404
587,Ogden,USA,UT,Consumer,84404
1240,Raleigh,USA,NC,Consumer,27610
8806,Virginia Beach,USA,VA,Consumer,23455
341,Carlsbad,USA,CA,Consumer,92009
3064,Hacienda Heights,USA,CA,Consumer,91745
10614,Union City,USA,NJ,Consumer,7087
10563,Hollywood,USA,FL,Consumer,33023
11002,Bolingbrook,USA,IL,Consumer,60440
11486,West Lafayette,USA,IN,Consumer,47906
1759,Astoria,USA,NY,Consumer,11103
10659,Newark,USA,NJ,Consumer,7105
8899,San Jose,USA,CA,Consumer,95127
3315,Woodbridge,USA,VA,Consumer,22192
10051,Weslaco,USA,TX,Consumer,78596
6402,Jamaica,USA,NY,Consumer,11432
4021,Lakewood,USA,OH,Consumer,44107
4195,Dallas,USA,TX,Consumer,75243
7464,Bell Gardens,USA,CA,Consumer,90201
11592,Portland,USA,OR,Consumer,97223
10831,San Diego,USA,CA,Consumer,92109
7586,La Mirada,USA,CA,Consumer,90638
8551,Los Angeles,USA,CA,Corporate,90065
7163,Detroit,USA,MI,Corporate,48205
9163,Billings,USA,MT,Corporate,59102
20402,North Bergen,USA,NJ,Corporate,7047
4807,Mission Viejo,USA,CA,Corporate,92691
88,Atlanta,USA,GA,Corporate,30318
7697,New York,USA,NY,Corporate,10002
18007,Baltimore,USA,MD,Corporate,21218
8720,Strongsville,USA,OH,Corporate,44136
12100,Chicago,USA,IL,Corporate,60609
11979,Madison,USA,WI,Corporate,53704
3905,South San Francisco,USA,CA,Corporate,94080
8552,Philadelphia,USA,PA,Corporate,19144
12038,Fort Lauderdale,USA,FL,Corporate,33312
15995,North Las Vegas,USA,NV,Corporate,89030
10291,Aurora,USA,CO,Corporate,80013
1293,Methuen,USA,MA,Corporate,1844
6961,Costa Mesa,USA,CA,Corporate,92627
16013,Chicago,USA,IL,Corporate,60649
7931,Glen Burnie,USA,MD,Corporate,21061
20545,Fairfield,USA,OH,Corporate,45014
4618,Lithonia,USA,GA,Corporate,30058
4357,Peoria,USA,AZ,Corporate,85345
3029,Winnetka,USA,CA,Corporate,91306
9769,Simi Valley,USA,CA,Corporate,93063
3567,Honolulu,USA,HI,Corporate,96822
5582,Chicago,USA,IL,Corporate,60616
6855,Philadelphia,USA,PA,Corporate,19143
10026,Mcallen,USA,TX,Corporate,78501
20400,Los Angeles,USA,CA,Corporate,90032
6956,Joliet,USA,IL,Corporate,60435
10082,Brownsville,USA,TX,Corporate,78520
1839,Silver Spring,USA,MD,Corporate,20904
10155,Pawtucket,USA,RI,Corporate,2860
1098,Columbia,USA,TN,Corporate,38401
3172,Colorado Springs,USA,CO,Corporate,80918
5536,Alhambra,USA,CA,Corporate,91801
11372,Bakersfield,USA,CA,Corporate,93304
4005,Quincy,USA,MA,Corporate,2169
11632,San Antonio,USA,TX,Corporate,78227
10891,Pittsfield,USA,MA,Corporate,1201
4813,Chino,USA,CA,Corporate,91710
11801,Chicago,USA,IL,Corporate,60640
6156,Bronx,USA,NY,Corporate,10461
1763,Marion,USA,OH,Corporate,43302
6721,North Hills,USA,CA,Corporate,91343
12205,Chicago,USA,IL,Corporate,60617
10790,Salina,USA,KS,Corporate,67401
11922,Hyattsville,USA,MD,Corporate,20783
10438,North Richland Hills,USA,TX,Corporate,76180
17747,Spring Valley,USA,NY,Corporate,10977
16011,Fort Lauderdale,USA,FL,Corporate,33312
18004,Chicago,USA,IL,Corporate,60643
8,Lawrence,USA,MA,Corporate,1841
3275,Fremont,USA,CA,Corporate,94539
9023,Cleveland,USA,OH,Corporate,44130
8643,Ontario,USA,CA,Corporate,91761
11797,West Covina,USA,CA,Corporate,91790
4062,Oceanside,USA,CA,Corporate,92057
6897,Columbus,USA,GA,Corporate,31907
11892,Lodi,USA,CA,Corporate,95240
6763,Los Angeles,USA,CA,Corporate,90063
17459,Newburgh,USA,NY,Corporate,12550
8622,Pompano Beach,USA,FL,Corporate,33068
241,Hamilton,USA,OH,Corporate,45013
17746,Milpitas,USA,CA,Corporate,95035
822,Rowland Heights,USA,CA,Corporate,91748
6376,North Tonawanda,USA,NY,Corporate,14120
9557,Gardena,USA,CA,Consumer,90247
11397,Tallahassee,USA,FL,Consumer,32308
6999,Cicero,USA,IL,Consumer,60804
10534,Eugene,USA,OR,Consumer,97405
6815,Los Angeles,USA,CA,Consumer,90024
2269,Riverside,USA,CA,Consumer,92504
10708,Asheboro,USA,NC,Consumer,27203
9119,La Crosse,USA,WI,Consumer,54601
9500,Florissant,USA,MO,Consumer,63031
9910,Encinitas,USA,CA,Consumer,92024
5036,Canyon Country,USA,CA,Consumer,91351
2698,Pomona,USA,CA,Consumer,91766
6220,Ithaca,USA,NY,Consumer,14850
6947,Los Angeles,USA,CA,Consumer,90046
442,Allentown,USA,PA,Consumer,18103
9671,Lompoc,USA,CA,Consumer,93436
5283,Escondido,USA,CA,Consumer,92026
3364,Martinez,USA,CA,Consumer,94553
2170,Troy,USA,MI,Consumer,48098
11348,Granite City,USA,IL,Consumer,62040
10224,North Las Vegas,USA,NV,Consumer,89030
7006,Arlington,USA,VA,Consumer,22204
7363,Tonawanda,USA,NY,Consumer,14150
1595,Troy,USA,MI,Consumer,48098
7492,Simi Valley,USA,CA,Consumer,93063
9821,New Bedford,USA,MA,Consumer,2740
5246,Tempe,USA,AZ,Consumer,85281
558,Carlisle,USA,PA,Consumer,17013
1063,Dallas,USA,TX,Consumer,75227
2610,Davis,USA,CA,Consumer,95616
3964,Brooklyn,USA,NY,Consumer,11238
3868,Chandler,USA,AZ,Consumer,85225
3961,Chandler,USA,AZ,Consumer,85224
1261,Fullerton,USA,CA,Consumer,92833
9341,Chicago,USA,IL,Consumer,60613
2550,Elgin,USA,IL,Consumer,60123
12045,Carlisle,USA,PA,Consumer,17013
2719,Palmdale,USA,CA,Consumer,93550
7924,Brooklyn,USA,NY,Consumer,11218
3206,North Tonawanda,USA,NY,Consumer,14120
11945,Honolulu,USA,HI,Consumer,96822
3141,Massapequa,USA,NY,Consumer,11758
3942,Los Angeles,USA,CA,Consumer,90003
8065,Los Angeles,USA,CA,Consumer,90032
6758,Santa Ana,USA,CA,Consumer,92707
4842,Pittsburg,USA,CA,Consumer,94565
581,West New York,USA,NJ,Consumer,7093
4563,Dallas,USA,TX,Consumer,75217
9096,Los Angeles,USA,CA,Consumer,90007
9813,Aurora,USA,CO,Consumer,80011
2492,Clementon,USA,NJ,Consumer,8021
1445,San Diego,USA,CA,Consumer,92115
7327,Orlando,USA,FL,Consumer,32822
8701,Troy,USA,MI,Consumer,48098
7783,Hanover,USA,PA,Consumer,17331
5621,Virginia Beach,USA,VA,Consumer,23452
5767,Los Angeles,USA,CA,Consumer,90046
430,Porterville,USA,CA,Consumer,93257
10132,Glendale,USA,AZ,Consumer,85301
12350,Chicago,USA,IL,Consumer,60641
2256,San Jose,USA,CA,Consumer,95122
1045,Huntington Station,USA,NY,Consumer,11746
5939,Enfield,USA,CT,Consumer,6082
9371,Meridian,USA,ID,Consumer,83642
11536,Bend,USA,OR,Consumer,97701
10129,Philadelphia,USA,PA,Consumer,19134
7905,Brownsville,USA,TX,Consumer,78520
8674,Baldwin Park,USA,CA,Consumer,91706
1902,Elyria,USA,OH,Consumer,44035
1408,Chicago,USA,IL,Consumer,60657
9172,Chino Hills,USA,CA,Consumer,91709
3659,Philadelphia,USA,PA,Consumer,19104
10827,Ventura,USA,CA,Consumer,93003
9146,Wheaton,USA,IL,Consumer,60187
20,West New York,USA,NJ,Consumer,7093
8391,Amarillo,USA,TX,Consumer,79109
11510,Encinitas,USA,CA,Consumer,92024
10821,Toms River,USA,NJ,Consumer,8753
4727,Honolulu,USA,HI,Consumer,96822
10647,Chicago,USA,IL,Consumer,60622
7141,Sacramento,USA,CA,Corporate,95822
6172,Fort Washington,USA,MD,Corporate,20744
2741,Long Beach,USA,CA,Corporate,90805
1180,Wyandotte,USA,MI,Corporate,48192
6875,Newark,USA,NJ,Corporate,7104
10864,Brooklyn,USA,NY,Corporate,11204
242,Mililani,USA,HI,Corporate,96789
9002,New York,USA,NY,Corporate,10011
9145,Brooklyn,USA,NY,Corporate,11221
7887,Loveland,USA,OH,Corporate,45140
2817,Harvey,USA,IL,Corporate,60426
2013,Saint Paul,USA,MN,Corporate,55124
5920,Chandler,USA,AZ,Corporate,85224
5674,Ewa Beach,USA,HI,Corporate,96706
11012,Fond Du Lac,USA,WI,Corporate,54935
6508,Hamilton,USA,OH,Corporate,45011
8995,Mechanicsburg,USA,PA,Corporate,17055
9507,Simi Valley,USA,CA,Corporate,93063
11056,Opelousas,USA,LA,Corporate,70570
10558,Kailua,USA,HI,Corporate,96734
6707,Norfolk,USA,VA,Corporate,23503
4029,Woodbridge,USA,VA,Corporate,22193
2189,Elmhurst,USA,IL,Corporate,60126
1865,Detroit,USA,MI,Corporate,48205
9345,Aurora,USA,CO,Corporate,80013
9356,Phoenix,USA,AZ,Corporate,85033
5821,Hyattsville,USA,MD,Corporate,20783
532,Sugar Land,USA,TX,Corporate,77479
8977,Elyria,USA,OH,Corporate,44035
4117,Raleigh,USA,NC,Corporate,27606
3985,Chillicothe,USA,OH,Corporate,45601
3586,Jersey City,USA,NJ,Corporate,7305
9001,Canoga Park,USA,CA,Corporate,91304
10678,Amarillo,USA,TX,Corporate,79109
1664,Jackson,USA,MI,Corporate,49201
11882,Moreno Valley,USA,CA,Corporate,92553
4808,Chicago,USA,IL,Corporate,60624
10201,New Orleans,USA,LA,Corporate,70119
2292,San Benito,USA,TX,Corporate,78586
11675,Los Angeles,USA,CA,Corporate,90024
1144,Brooklyn,USA,NY,Corporate,11203
640,New Castle,USA,DE,Corporate,19720
8612,Hanover,USA,PA,Corporate,17331
4402,Honolulu,USA,HI,Corporate,96817
3815,Bloomfield,USA,NJ,Corporate,7003
10834,Albuquerque,USA,NM,Corporate,87105
3554,Los Angeles,USA,CA,Corporate,90001
10219,Cypress,USA,CA,Corporate,90630
11730,New Orleans,USA,LA,Corporate,70117
4756,Brooklyn,USA,NY,Corporate,11229
7229,Newburgh,USA,NY,Corporate,12550
7963,New York,USA,NY,Corporate,10040
4464,Amarillo,USA,TX,Corporate,79109
5429,Jackson,USA,MI,Corporate,49201
1383,Marrero,USA,LA,Corporate,70072
3153,Grand Prairie,USA,TX,Corporate,75052
11357,Bronx,USA,NY,Corporate,10467
4700,Greeley,USA,CO,Corporate,80631
6187,West Covina,USA,CA,Corporate,91790
4862,Chicago,USA,IL,Corporate,60609
6180,North Richland Hills,USA,TX,Corporate,76180
11977,Riverside,USA,CA,Corporate,92504
10126,San Diego,USA,CA,Corporate,92111
1880,Miami,USA,FL,Corporate,33165
8747,Wyandotte,USA,MI,Corporate,48192
11252,Cleveland,USA,OH,Corporate,44109
5598,Houston,USA,TX,Corporate,77093
1067,Littleton,USA,CO,Corporate,80126
8681,Longmont,USA,CO,Corporate,80501
10884,Sacramento,USA,CA,Corporate,95822
8850,Brooklyn,USA,NY,Corporate,11207
5316,Chesapeake,USA,VA,Corporate,23320
1801,Englewood,USA,CO,Corporate,80110
4627,Arlington Heights,USA,IL,Corporate,60004
19349,Tampa,USA,FL,Home Office,33624
19348,San Benito,USA,TX,Corporate,78586
19347,Caguas,Puerto Rico,PR,Corporate,725
19346,Indianapolis,USA,IN,Corporate,46226
19345,Caguas,Puerto Rico,PR,Consumer,725
19344,Enfield,USA,CT,Consumer,6082
19343,Caguas,Puerto Rico,PR,Corporate,725
19342,Los Angeles,USA,CA,Corporate,90043
19341,Caguas,Puerto Rico,PR,Corporate,725
19340,Modesto,USA,CA,Corporate,95351
19339,Caguas,Puerto Rico,PR,Consumer,725
19338,Irvington,USA,NJ,Corporate,7111
19337,Caguas,Puerto Rico,PR,Corporate,725
19336,Norfolk,USA,VA,Corporate,23503
19335,Gardena,USA,CA,Corporate,90247
19334,Caguas,Puerto Rico,PR,Consumer,725
19333,Honolulu,USA,HI,Consumer,96818
19332,Caguas,Puerto Rico,PR,Consumer,725
19331,Newark,USA,DE,Home Office,19711
19330,Forest Hills,USA,NY,Consumer,11375
19329,Caguas,Puerto Rico,PR,Corporate,725
19328,Ontario,USA,CA,Corporate,91764
19327,Caguas,Puerto Rico,PR,Corporate,725
19326,Webster,USA,NY,Consumer,14580
19325,New York,USA,NY,Consumer,10029
19324,Brownsville,USA,TX,Consumer,78521
19323,Caguas,Puerto Rico,PR,Consumer,725
19322,Dearborn,USA,MI,Consumer,48126
19321,Corona,USA,NY,Consumer,11368
19320,Caguas,Puerto Rico,PR,Consumer,725
19319,New York,USA,NY,Consumer,10040
19318,Carrollton,USA,TX,Consumer,75007
19317,Bakersfield,USA,CA,Corporate,93307
19316,Caguas,Puerto Rico,PR,Corporate,725
19315,Compton,USA,CA,Consumer,90221
19314,Simi Valley,USA,CA,Consumer,93065
19313,Caguas,Puerto Rico,PR,Consumer,725
19312,Lancaster,USA,PA,Consumer,17601
19311,Garland,USA,TX,Consumer,75043
19310,Arecibo,Puerto Rico,PR,Consumer,612
19309,Caguas,Puerto Rico,PR,Consumer,725
19308,Opelousas,USA,LA,Corporate,70570
19307,Caguas,Puerto Rico,PR,Consumer,725
19306,Riverside,USA,CA,Consumer,92507
19305,Waipahu,USA,HI,Consumer,96797
19304,Caguas,Puerto Rico,PR,Home Office,725
19303,Tucson,USA,AZ,Consumer,85713
19302,Los Angeles,USA,CA,Consumer,90001
19301,Carmichael,USA,CA,Home Office,95608
19300,Caguas,Puerto Rico,PR,Consumer,725
19299,Tustin,USA,CA,Corporate,92780
19298,Caguas,Puerto Rico,PR,Corporate,725
19297,Loveland,USA,OH,Corporate,45140
19296,Miami,USA,FL,Consumer,33165
19295,Anaheim,USA,CA,Consumer,92805
19294,Chicago,USA,IL,Consumer,60651
19293,Caguas,Puerto Rico,PR,Corporate,725
19292,Detroit,USA,MI,Corporate,48238
19291,Canton,USA,MI,Corporate,48187
19290,Stafford,USA,VA,Corporate,22554
19289,Caguas,Puerto Rico,PR,Corporate,725
19288,San Diego,USA,CA,Corporate,92126
19287,Caguas,Puerto Rico,PR,Consumer,725
19286,Bronx,USA,NY,Consumer,10466
19285,Caguas,Puerto Rico,PR,Consumer,725
19284,South Richmond Hill,USA,NY,Corporate,11419
19283,Caguas,Puerto Rico,PR,Consumer,725
19282,Middletown,USA,OH,Corporate,45044
16774,Gilroy,USA,CA,Consumer,95020
16773,Caguas,Puerto Rico,PR,Consumer,725
16772,Azusa,USA,CA,Corporate,91702
16771,Caguas,Puerto Rico,PR,Corporate,725
16770,Lenoir,USA,NC,Consumer,28645
16769,Columbus,USA,OH,Consumer,43228
16768,Albany,USA,OR,Consumer,97321
16767,Humacao,Puerto Rico,PR,Consumer,791
16766,Caguas,Puerto Rico,PR,Home Office,725
16765,Lindenhurst,USA,NY,Home Office,11757
16764,Elyria,USA,OH,Consumer,44035
16763,Caguas,Puerto Rico,PR,Corporate,725
16762,Riverside,USA,CA,Consumer,92504
16761,Caguas,Puerto Rico,PR,Consumer,725
16760,Carson,USA,CA,Consumer,90745
16759,Mesa,USA,AZ,Consumer,85204
16758,Caguas,Puerto Rico,PR,Consumer,725
16757,Honolulu,USA,HI,Corporate,96818
16756,Caguas,Puerto Rico,PR,Consumer,725
16755,Tampa,USA,FL,Consumer,33624
16754,San Benito,USA,TX,Consumer,78586
16753,Caguas,Puerto Rico,PR,Home Office,725
16752,Indianapolis,USA,IN,Home Office,46226
16751,Caguas,Puerto Rico,PR,Home Office,725
16750,Enfield,USA,CT,Corporate,6082
16749,Caguas,Puerto Rico,PR,Corporate,725
16748,Los Angeles,USA,CA,Corporate,90043
16747,Caguas,Puerto Rico,PR,Corporate,725
16746,Modesto,USA,CA,Corporate,95351
16745,Caguas,Puerto Rico,PR,Corporate,725
16744,Irvington,USA,NJ,Consumer,7111
16743,Caguas,Puerto Rico,PR,Consumer,725
16742,Norfolk,USA,VA,Consumer,23503
16741,Gardena,USA,CA,Consumer,90247
16740,Caguas,Puerto Rico,PR,Consumer,725
16739,Honolulu,USA,HI,Consumer,96818
16738,Caguas,Puerto Rico,PR,Consumer,725
16737,Newark,USA,DE,Consumer,19711
16736,Forest Hills,USA,NY,Consumer,11375
16735,Caguas,Puerto Rico,PR,Consumer,725
16734,Ontario,USA,CA,Corporate,91764
16733,Caguas,Puerto Rico,PR,Corporate,725
16732,Webster,USA,NY,Corporate,14580
16731,New York,USA,NY,Corporate,10029
16730,Brownsville,USA,TX,Corporate,78521
16729,Caguas,Puerto Rico,PR,Consumer,725
16728,Dearborn,USA,MI,Consumer,48126
16727,Corona,USA,NY,Consumer,11368
16726,Caguas,Puerto Rico,PR,Corporate,725
16725,New York,USA,NY,Corporate,10040
16724,Carrollton,USA,TX,Corporate,75007
16723,Bakersfield,USA,CA,Consumer,93307
16722,Caguas,Puerto Rico,PR,Consumer,725
16721,Compton,USA,CA,Corporate,90221
16720,Simi Valley,USA,CA,Corporate,93065
16719,Caguas,Puerto Rico,PR,Consumer,725
16718,Lancaster,USA,PA,Consumer,17601
16717,Garland,USA,TX,Consumer,75043
16716,Arecibo,Puerto Rico,PR,Consumer,612
16715,Caguas,Puerto Rico,PR,Consumer,725
16714,Opelousas,USA,LA,Consumer,70570
16713,Caguas,Puerto Rico,PR,Consumer,725
16712,Riverside,USA,CA,Home Office,92507
16711,Waipahu,USA,HI,Corporate,96797
16710,Caguas,Puerto Rico,PR,Corporate,725
16709,Tucson,USA,AZ,Home Office,85713
16708,Los Angeles,USA,CA,Corporate,90001
16707,Carmichael,USA,CA,Corporate,95608
16706,Caguas,Puerto Rico,PR,Consumer,725
16705,Tustin,USA,CA,Consumer,92780
16704,Caguas,Puerto Rico,PR,Consumer,725
16703,Loveland,USA,OH,Consumer,45140
16702,Miami,USA,FL,Consumer,33165
16701,Anaheim,USA,CA,Consumer,92805
16700,Chicago,USA,IL,Consumer,60651
16699,Caguas,Puerto Rico,PR,Corporate,725
16698,Detroit,USA,MI,Consumer,48238
16697,Canton,USA,MI,Consumer,48187
16696,Stafford,USA,VA,Consumer,22554
16695,Caguas,Puerto Rico,PR,Consumer,725
16694,San Diego,USA,CA,Consumer,92126
16693,Caguas,Puerto Rico,PR,Consumer,725
16692,Bronx,USA,NY,Corporate,10466
16691,Caguas,Puerto Rico,PR,Consumer,725
16690,South Richmond Hill,USA,NY,Corporate,11419
16689,Caguas,Puerto Rico,PR,Consumer,725
16688,Middletown,USA,OH,Consumer,45044
16687,Caguas,Puerto Rico,PR,Home Office,725
16686,Dallas,USA,TX,Consumer,75240
16685,Caguas,Puerto Rico,PR,Consumer,725
16684,Eugene,USA,OR,Consumer,97402
16683,Chino Hills,USA,CA,Consumer,91709
16682,Caguas,Puerto Rico,PR,Corporate,725
16681,Columbia,USA,TN,Corporate,38401
16680,Glendale,USA,AZ,Home Office,85308
16679,Caguas,Puerto Rico,PR,Home Office,725
16678,West Orange,USA,NJ,Consumer,7052
16677,Daly City,USA,CA,Consumer,94015
16676,Caguas,Puerto Rico,PR,Consumer,725
16675,Houston,USA,TX,Consumer,77083
16674,Caguas,Puerto Rico,PR,Consumer,725
16673,Strongsville,USA,OH,Consumer,44136
16672,Caguas,Puerto Rico,PR,Consumer,725
16671,Powder Springs,USA,GA,Corporate,30127
16670,Lilburn,USA,GA,Corporate,30047
16669,Parkville,USA,MD,Home Office,21234
16668,Caguas,Puerto Rico,PR,Consumer,725
16667,Saint Paul,USA,MN,Consumer,55106
16666,Caguas,Puerto Rico,PR,Corporate,725
16665,Lockport,USA,NY,Corporate,14094
16664,Detroit,USA,MI,Corporate,48224
16663,Caguas,Puerto Rico,PR,Corporate,725
16662,Hialeah,USA,FL,Home Office,33010
16661,Los Angeles,USA,CA,Home Office,90022
16660,Brooklyn,USA,NY,Home Office,11236
16659,Caguas,Puerto Rico,PR,Home Office,725
16658,Beloit,USA,WI,Home Office,53511
16657,Los Angeles,USA,CA,Consumer,90003
16656,Caguas,Puerto Rico,PR,Consumer,725
16655,Hamilton,USA,OH,Consumer,45011
16654,Caguas,Puerto Rico,PR,Home Office,725
16653,Greenville,USA,NC,Corporate,27834
16652,Dallas,USA,TX,Corporate,75287
16651,Miami,USA,FL,Consumer,33175
16650,Caguas,Puerto Rico,PR,Corporate,725
10041,Caguas,Puerto Rico,PR,Home Office,725
6268,Caguas,Puerto Rico,PR,Home Office,725
6636,Caguas,Puerto Rico,PR,Home Office,725
7468,Caguas,Puerto Rico,PR,Home Office,725
10588,Caguas,Puerto Rico,PR,Home Office,725
6280,Caguas,Puerto Rico,PR,Home Office,725
1989,Caguas,Puerto Rico,PR,Home Office,725
633,Caguas,Puerto Rico,PR,Home Office,725
146,Caguas,Puerto Rico,PR,Home Office,725
10013,Caguas,Puerto Rico,PR,Home Office,725
12223,Caguas,Puerto Rico,PR,Home Office,725
4497,Caguas,Puerto Rico,PR,Home Office,725
1575,Caguas,Puerto Rico,PR,Home Office,725
5820,Caguas,Puerto Rico,PR,Home Office,725
8608,Caguas,Puerto Rico,PR,Home Office,725
3104,Caguas,Puerto Rico,PR,Home Office,725
6408,Caguas,Puerto Rico,PR,Home Office,725
2431,Caguas,Puerto Rico,PR,Home Office,725
6497,Aguadilla,Puerto Rico,PR,Home Office,603
716,Caguas,Puerto Rico,PR,Home Office,725
7393,Caguas,Puerto Rico,PR,Home Office,725
3405,Caguas,Puerto Rico,PR,Home Office,725
